file_name	title	author	datetime
the-polls-werent-great-but-thats-pretty-normal.html	The Polls Weren’t Great. But That’s Pretty Normal.	Nate Silver	Nov. 11, 2020
the-2014-15-kansas-city-royals-were-one-of-baseballs-great-underdog-stories.html	The 2014-15 Kansas City Royals Were One Of Baseball’s Great Underdog Stories	Neil Paine	Nov. 11, 2020
young-americans-have-taken-over-golf-can-they-dominate-the-masters.html	Young Americans Have Taken Over Golf. Can They Dominate The Masters?	Josh Planos	Nov. 11, 2020
georgias-runoffs-will-determine-control-of-the-senate-heres-what-we-know-so-far.html	Georgia’s Runoffs Will Determine Control Of The Senate. Here’s What We Know So Far.	Nathaniel Rakich	Nov. 11, 2020
pfizers-vaccine-announcement-was-always-going-to-be-political.html	Pfizer’s Vaccine Announcement Was Always Going To Be Political	Maggie Koerth	Nov. 10, 2020
at-to-make-of-pfizers-big-vaccine-announcement.html	What To Make Of Pfizer’s Big Vaccine Announcement	Anna Rothschild	
sue-bird-and-megan-rapinoe-have-gotten-better-together.html	Sue Bird And Megan Rapinoe Have Gotten Better Together	Jenn Hatfield	Nov. 10, 2020
what-happens-if-the-supreme-court-overturns-obamacare.html	What Happens If the Supreme Court Overturns Obamacare?	Amelia Thomson-DeVeaux	Nov. 10, 2020
remembering-alex-trebek-the-man-with-all-the-answers.html	Remembering Alex Trebek, The Man With All The Answers	Oliver Roeder	Nov. 9, 2020
mocrats-arent-sure-why-they-didnt-do-better-in-the-house-and-senate-it-might-not-be-clear-for-weeks.html	Democrats Aren’t Sure Why They Didn’t Do Better In The House And Senate. It Might Not Be Clear For Weeks.	Galen Druke	Nov. 9, 2020
democrats-needed-a-big-blue-wave-to-win-the-senate-and-it-looks-like-they-didnt-get-it.html	Democrats Needed A Big Blue Wave To Win The Senate, And It Looks Like They Didn’t Get It	Perry Bacon Jr.	Nov. 9, 2020
did-the-saints-and-bills-show-the-bucs-and-seahawks-who-the-real-contenders-are.html	Did The Saints And Bills Show The Bucs And Seahawks Who The Real Contenders Are?		Nov. 9, 2020
is-college-football-abandoning-the-punt-return.html	Is College Football Abandoning The Punt Return?	Josh Planos	Nov. 9, 2020
is-was-a-pretty-good-map-for-biden.html	This Was A Pretty Good Map For Biden	Galen Druke	Nov. 7, 2020
at-trump-revealed-about-america.html	What Trump Revealed About America	Chadwick Matlin	
w-joe-biden-and-kamala-harris-won-a-historic-election.html	How Joe Biden And Kamala Harris Won A Historic Election	Galen Druke	Nov. 7, 2020
biden-may-have-won-the-election-but-the-deep-partisan-divide-in-america-remains.html	Biden Won — But The Deep Partisan Divide In America Remains	Perry Bacon Jr.	Nov. 7, 2020
how-trump-changed-america.html	How Trump Changed America	Clare Malone	Nov. 7, 2020
a-pretty-convincing-win-for-biden-and-a-mediocre-performance-for-down-ballot-democrats.html	Biden Won — Pretty Convincingly In The End	Nate Silver	Nov. 7, 2020
-the-presidential-election-over.html	Is The Presidential Election Over?	Galen Druke	Nov. 6, 2020
can-you-make-an-unfair-coin-fair.html	Can You Make An Unfair Coin Fair?	Zach Wissner-Gross	Nov. 6, 2020
den-appears-on-the-verge-of-overtaking-trump-in-pennsylvania.html	Biden Appears On The Verge Of Overtaking Trump In Pennsylvania	Galen Druke	Nov. 5, 2020
e-fate-of-the-senate-likely-hinges-on-georgia.html	The Fate Of The Senate Likely Hinges On Georgia	Galen Druke	Nov. 5, 2020
the-bills-havent-been-afc-east-champs-in-josh-allens-lifetime-odds-are-that-changes-this-year.html	The Bills Haven’t Been AFC East Champs In Josh Allen’s Lifetime. Odds Are, That Changes This Year.	Neil Paine	Nov. 5, 2020
en-will-we-finally-get-results-in-unprojected-states.html	When Will We Finally Get Results In Unprojected States?	Galen Druke	Nov. 4, 2020
te-counts-swing-from-one-party-to-another-thats-not-evidence-of-fraud.html	Red And Blue Shifts Happen. That’s Not Evidence Of Fraud.	Laura Bronner	Nov. 4, 2020
w-were-preparing-for-election-night-and-of-course-what-were-watching.html	How We’re Preparing For Election Night And, Of Course, What We’re Watching	Tony Chow	Nov. 3, 2020
whats-it-like-to-vote-at-a-stadium.html	Take Me Out To The Ballot Box	Nathaniel Rakich	Nov. 3, 2020
-wary-of-exit-polls-this-year-well-and-all-years.html	Be Wary Of Exit Polls This Year (Well, And All Years)	Galen Druke	Nov. 3, 2020
final-2020-house-forecast.html	Final Forecast: Democrats Are Clear Favorites To Maintain Control Of The House	Geoffrey Skelley	Nov. 3, 2020
final-2020-senate-forecast.html	Final Forecast: Democrats Have A 3-In-4 Chance Of Flipping The Senate	Nathaniel Rakich	Nov. 3, 2020
final-2020-presidential-election-forecast.html	Biden’s Favored In Our Final Presidential Forecast, But It’s A Fine Line Between A Landslide And A Nail-Biter	Nate Silver	Nov. 3, 2020
at-the-2020-election-map-would-look-like-if-theres-a-2016-sized-polling-error.html	What The 2020 Election Map Would Look Like If There’s A 2016-Sized Polling Error	Galen Druke	Nov. 2, 2020
en-in-the-middle-of-a-pandemic-the-2020-election-has-always-been-about-trump.html	Even In The Middle Of A Pandemic, The 2020 Election Has Always Been About Trump	Galen Druke	Nov. 2, 2020
are-we-sold-on-the-steelers-seahawks-and-other-would-be-super-bowl-contenders.html	Are We Sold On The Steelers, Seahawks And Other Would-Be Super Bowl Contenders?		Nov. 2, 2020
exit-polls-can-be-misleading-especially-this-year.html	Exit Polls Can Be Misleading — Especially This Year	Laura Bronner	Nov. 2, 2020
what-two-studies-with-very-different-findings-can-tell-us-about-voting-in-a-pandemic.html	What Two Studies With Very Different Findings Can Tell Us About Voting In A Pandemic	Maggie Koerth	Nov. 2, 2020
im-here-to-remind-you-that-trump-can-still-win.html	I’m Here To Remind You That Trump Can Still Win	Nate Silver	Nov. 1, 2020
-cant-believe-we-have-to-say-this-but-you-win-an-election-by-being-ahead-when-all-the-votes-are-counted.html	We Can’t Believe We Have To Say This, But You Win An Election By Being Ahead When All The Votes Are Counted	Galen Druke	Nov. 1, 2020
trump-can-still-win-but-the-polls-would-have-to-be-off-by-way-more-than-in-2016.html	Trump Can Still Win, But The Polls Would Have To Be Off By Way More Than In 2016	Nate Silver	Oct. 31, 2020
both-candidates-might-fall-short-of-270-electoral-votes-on-election-night-but-how-close-might-they-get.html	Both Candidates Might Fall Short Of 270 Electoral Votes On Election Night. But How Close Might They Get?	Nathaniel Rakich	Oct. 31, 2020
the-21-ballot-measures-were-watching-this-election.html	The 21 Ballot Measures We’re Watching This Election	Nathaniel Rakich	Oct. 31, 2020
at-are-the-chances-well-know-the-next-president-on-election-night.html	What Are The Chances We’ll Know The Next President On Election Night?	Nate Silver	Oct. 30, 2020
11-states-are-choosing-their-governor-on-tuesday-here-are-the-races-to-watch.html	11 States Are Choosing Their Governor On Tuesday. Here Are The Races To Watch.	Geoffrey Skelley	Oct. 31, 2020
y-trump-has-a-better-chance-of-winning-pennsylvania-than-wisconsin-or-michigan.html	Why Trump Has A Better Chance Of Winning Pennsylvania Than Wisconsin Or Michigan	Galen Druke	Oct. 30, 2020
the-dodgers-championship-machine-took-a-decade-and-a-lot-of-money-to-build.html	The Dodgers’ Championship Machine Took A Decade — And A Lot Of Money — To Build	Neil Paine	Oct. 30, 2020
beware-the-hot-pumpkin.html	Beware The Hot Pumpkin	Zach Wissner-Gross	Oct. 30, 2020
biden-doesnt-have-a-popularity-problem-that-might-help-him-win.html	Biden Doesn’t Have A Popularity Problem. That Might Help Him Win.	Matt Grossmann	Oct. 30, 2020
e-stories-that-havent-gotten-enough-coverage-in-2020.html	The Stories That Haven’t Gotten Enough Coverage In 2020	Galen Druke	Oct. 29, 2020
americans-say-theyre-fired-up-to-vote-especially-democrats.html	Americans Say They’re Fired Up To Vote — Especially Democrats	Dhrumil Mehta	Oct. 30, 2020
why-younger-americans-dont-vote-more-often-no-its-not-apathy.html	Why Younger Americans Don’t Vote More Often (*No, It’s Not Apathy)	Amelia Thomson-DeVeaux	Oct. 30, 2020
the-battleground-states-where-weve-seen-some-movement-in-the-polls.html	The Battleground States Where We’ve Seen Some Movement In The Polls	Geoffrey Skelley	Oct. 29, 2020
mocrats-and-republicans-are-spending-millions-on-tv-advertising-will-it-even-make-a-difference.html	Democrats And Republicans Are Spending Millions On TV Advertising. Will It Even Make A Difference?	Nathaniel Rakich	Oct. 29, 2020
qanon-isnt-going-to-take-over-congress-in-2020-but-its-found-a-home-in-the-gop.html	QAnon Isn’t Going To Take Over Congress In 2020. But It’s Found A Home In The GOP.	Kaleigh Rogers	Oct. 29, 2020
trump-is-losing-ground-with-some-but-not-all-white-christians.html	Trump Is Losing Ground With Some — But Not All — White Christians	Amelia Thomson-DeVeaux	Oct. 29, 2020
drew-brees-almost-never-throws-deep-anymore-is-that-a-problem-for-the-saints.html	Drew Brees Almost Never Throws Deep Anymore. Is That A Problem For The Saints?	Neil Paine	Oct. 29, 2020
is-this-the-year-a-team-from-outside-the-power-five-crashes-the-college-football-playoff.html	Is This The Year A Team From Outside The Power Five Crashes The College Football Playoff?	Jake Lourim	Oct. 29, 2020
why-pennsylvanias-vote-count-could-change-after-election-night.html	Why Pennsylvania’s Vote Count Could Change After Election Night	Geoffrey Skelley	Oct. 29, 2020
we-have-a-lot-of-new-polls-but-theres-little-sign-of-the-presidential-race-tightening.html	We Have A Lot Of New Polls, But There’s Little Sign Of The Presidential Race Tightening	Nate Silver	Oct. 28, 2020
w-the-electorate-will-be-different-in-2020-compared-with-2016.html	How The Electorate Will Be Different In 2020 Compared With 2016	Galen Druke	Oct. 28, 2020
is-there-a-chance-the-winner-in-2020-will-be-able-to-credibly-claim-a-mandate.html	Is There A Chance The Winner In 2020 Will Be Able To Credibly Claim A Mandate?	Julia Azari	Oct. 28, 2020
the-dodgers-were-the-best-team-and-the-best-team-won.html	The Dodgers Were The Best Team. And The Best Team Won.	Travis Sawchik	Oct. 28, 2020
fear-of-voter-intimidation-is-its-own-voter-intimidation.html	Fear Of Voter Intimidation Is Its Own Voter Intimidation	Maggie Koerth	Oct. 28, 2020
what-to-make-of-that-new-wisconsin-poll-that-has-biden-way-ahead.html	What To Make Of That New Wisconsin Poll That Has Biden Way Ahead	Nathaniel Rakich	Oct. 28, 2020
inside-the-political-donation-history-of-wealthy-sports-owners.html	Inside The Political Donation History Of Wealthy Sports Owners		Oct. 28, 2020
e-decision-desk-wont-project-the-winner-of-a-state-until-its-99-5-sure.html	The Decision Desk Won’t Project The Winner Of A State Until It’s 99.5% Sure	Galen Druke	Oct. 27, 2020
the-senate-races-where-democrats-have-an-edge-in-the-polls.html	The Senate Races Where Democrats Have An Edge In The Polls	Geoffrey Skelley	Oct. 27, 2020
whos-the-best-quarterback-from-the-much-hyped-2018-draft-class.html	Who’s The Best Quarterback From The Much-Hyped 2018 Draft Class?	Josh Hermsmeyer	Oct. 27, 2020
is-joe-biden-toast-if-he-loses-pennsylvania.html	Is Joe Biden Toast If He Loses Pennsylvania?	Nate Silver	Oct. 27, 2020
control-of-redistricting-is-up-for-grabs-in-2020-here-are-the-races-to-watch.html	Control Of Redistricting Is Up For Grabs In 2020. Here Are The Races To Watch.	Nathaniel Rakich	Oct. 27, 2020
election-day-technical-difficulties-wont-mean-democracy-is-over.html	Technical Difficulties On Election Day Won’t Mean Democracy Is Over	Kaleigh Rogers	Oct. 27, 2020
what-kind-of-supreme-court-justice-will-amy-coney-barrett-be.html	The Cases Where Amy Coney Barrett’s Presence On The Supreme Court Could Make A Difference Immediately	Amelia Thomson-DeVeaux	Oct. 26, 2020
rprise-october-surprises-dont-usually-decide-elections.html	Surprise! October Surprises Don’t Usually Decide Elections	Galen Druke	Oct. 26, 2020
are-bad-nfl-defenses-breaking-win-probability-models.html	Are Bad NFL Defenses Breaking Win Probability Models?		Oct. 26, 2020
the-race-hasnt-changed-much-since-the-debate-and-thats-good-for-biden.html	Trump Hasn’t Gained Ground Since The Debate, And He’s Running Out Of Time	Geoffrey Skelley	Oct. 26, 2020
wer-undecided-voters-is-good-news-for-biden-in-the-midwest.html	Fewer Undecided Voters Is Good News For Biden In The Midwest	Galen Druke	Oct. 26, 2020
the-dodgers-went-from-a-stunning-loss-to-the-brink-of-a-championship.html	The Dodgers Went From A Stunning Loss To The Brink Of A Championship	Neil Paine	Oct. 26, 2020
-you-buy-that-we-will-know-who-won-on-election-night.html	Do You Buy That … We Will Know Who Won On Election Night?	Nate Silver	Oct. 26, 2020
ll-a-runoff-in-georgia-decide-control-of-the-senate-and-other-listener-questions.html	Will A Runoff In Georgia Decide Control Of The Senate? And Other Listener Questions.	Galen Druke	Oct. 23, 2020
what-2-games-of-the-world-series-have-shown-us.html	What 2 Games Of The World Series Have Shown Us	Travis Sawchik	Oct. 23, 2020
ll-the-race-tighten-after-the-final-debate.html	Will The Race Tighten After The Final Debate?	Galen Druke	
can-you-feed-the-hot-hand.html	Can You Feed The Hot Hand?	Zach Wissner-Gross	Oct. 23, 2020
lling-101-what-happened-to-the-polls-in-2016-and-what-you-should-know-about-them-in-2020.html	Polling 101: What Happened To The Polls In 2016 — And What You Should Know About Them In 2020	Dhrumil Mehta	Oct. 23, 2020
the-issues-that-divide-people-within-each-party.html	The Issues That Divide People Within Each Party	Perry Bacon Jr.	Oct. 23, 2020
at-to-watch-for-during-the-final-presidential-debate.html	What To Watch For During The Final Presidential Debate	Galen Druke	Oct. 22, 2020
ll-we-know-the-winner-on-election-night-pay-attention-to-these-states.html	Will We Know The Winner On Election Night? Pay Attention To These States.	Galen Druke	Oct. 22, 2020
daryl-morey-made-a-lot-of-trades-how-much-did-they-help-the-rockets.html	Daryl Morey Made A Lot Of Trades. How Much Did They Help The Rockets?	Jared Dubin	Oct. 22, 2020
dont-tell-derrick-henry-that-running-backs-dont-matter.html	Don’t Tell Derrick Henry That Running Backs Don’t Matter	Neil Paine	Oct. 22, 2020
where-the-presidential-race-stands-before-the-last-debate.html	Where The Presidential Race Stands Before The Last Debate	Nathaniel Rakich	Oct. 22, 2020
is-tonights-presidential-debate-too-late-to-shake-up-the-race.html	Is Tonight’s Presidential Debate Too Late To Shake Up The Race?	Sarah Frostenson	Oct. 22, 2020
what-would-democrats-do-if-they-controlled-congress-and-the-white-house.html	What Would Democrats Do If They Controlled Congress And The White House?	Clare Malone	Oct. 22, 2020
ates-changed-laws-to-make-it-easier-to-vote-in-2020-its-resulted-in-hundreds-of-lawsuits.html	States Changed Laws To Make It Easier To Vote In 2020. It’s Resulted In Hundreds Of Lawsuits.	Galen Druke	Oct. 21, 2020
home-teams-arent-winning-as-much-in-college-football-this-season-the-big-ten-should-fit-right-in.html	Home Teams Aren’t Winning As Much In College Football This Season. The Big Ten Should Fit Right In.	Josh Planos	Oct. 21, 2020
are-the-chicago-bears-good-or-just-lucky.html	Are The Chicago Bears Good Or Just Lucky?	Ty Schalter	Oct. 21, 2020
why-a-surge-in-republican-voter-registration-might-not-mean-a-surge-in-trump-support.html	Why A Surge In Republican Voter Registration Might Not Mean A Surge In Trump Support	Geoffrey Skelley	Oct. 21, 2020
were-letting-you-mess-with-our-presidential-forecast-but-try-not-to-make-the-map-too-weird.html	We’re Letting You Mess With Our Presidential Forecast, But Try Not To Make The Map Too Weird	Nate Silver	Oct. 21, 2020
e-most-competitive-races-arent-in-michigan-wisconsin-or-pennsylvania.html	The Most Competitive Races Aren’t In Michigan, Wisconsin or Pennsylvania	Galen Druke	Oct. 20, 2020
why-a-gamer-started-a-web-of-disinformation-sites-aimed-at-latino-americans.html	Why A Gamer Started A Web Of Disinformation Sites Aimed At Latino Americans	Kaleigh Rogers	Oct. 20, 2020
what-to-watch-for-in-one-of-the-most-intriguing-world-series-ever.html	What To Watch For In One Of The Most Intriguing World Series Ever	Neil Paine	Oct. 20, 2020
do-the-wnbas-most-improved-players-keep-up-their-success.html	Do The WNBA’s Most Improved Players Keep Up Their Success?	Jenn Hatfield	Oct. 20, 2020
could-democrats-win-full-control-of-more-state-governments-than-republicans.html	Could Democrats Win Full Control Of More State Governments Than Republicans?	Nathaniel Rakich	Oct. 20, 2020
why-trump-is-losing-white-suburban-women.html	Why Trump Is Losing White Suburban Women	Meredith Conroy	Oct. 20, 2020
the-most-vulnerable-incumbent-in-the-house-is-a-democrat-but-republicans-are-defending-more-competitive-seats.html	The Most Vulnerable Incumbent In The House Is A Democrat, But Republicans Are Defending More Competitive Seats	Geoffrey Skelley	Oct. 19, 2020
